condition,duration,numerosity,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,text_welcome.started,image_name,image_number,image.started,image.stopped,audio_name,audio_started,movie_name,movie_started,participant,session,date|hid,expName|hid,psychopyVersion|hid,frameRate,
5_con_singledot,0.25,5,15,5,275,4,,,,5_con_singledot_image_23.png,23,247.8984820795711,248.14921738721895,,,,,1,1,2024-10-28_18h31.36.691,visual,2024.1.5,120.43047788519208,
1_con_singledot,0.25,1,15,6,276,0,,,,1_con_singledot_image_43.png,43,248.2558444964932,248.50644826216157,,,,,1,1,2024-10-28_18h31.36.691,visual,2024.1.5,120.43047788519208,
4_con_circum,0.25,4,15,7,277,15,,,,4_con_circum_image_45.png,45,248.6153186215786,248.86571917918045,,,,,1,1,2024-10-28_18h31.36.691,visual,2024.1.5,120.43047788519208,
3_con_totaldot,0.25,3,15,8,278,8,,,,3_con_totaldot_image_47.png,47,248.97229066253638,249.22298967922106,,,,,1,1,2024-10-28_18h31.36.691,visual,2024.1.5,120.43047788519208,
5_con_circum,0.25,5,15,9,279,16,,,,5_con_circum_image_18.png,18,249.33259907953905,249.58285788716748,,,,,1,1,2024-10-28_18h31.36.691,visual,2024.1.5,120.43047788519208,
3_con_singledot,0.25,3,15,10,280,2,,,,3_con_singledot_image_25.png,25,249.6895619965624,249.93984201215207,,,,,1,1,2024-10-28_18h31.36.691,visual,2024.1.5,120.43047788519208,
4_con_singledot,0.25,4,15,11,281,3,,,,4_con_singledot_image_19.png,19,250.04864312156568,250.29897488714195,,,,,1,1,2024-10-28_18h31.36.691,visual,2024.1.5,120.43047788519208,
6_con_totaldot,0.25,6,15,12,282,11,,,,6_con_totaldot_image_21.png,21,250.4058239964768,250.65731397122144,,,,,1,1,2024-10-28_18h31.36.691,visual,2024.1.5,120.43047788519208,
3_con_circum,0.25,3,15,13,283,14,,,,3_con_circum_image_42.png,42,250.7647075375542,251.0166625542566,,,,,1,1,2024-10-28_18h31.36.691,visual,2024.1.5,120.43047788519208,
2_con_singledot,0.25,2,15,14,284,1,,,,2_con_singledot_image_8.png,8,251.1231779965572,251.37414892916567,,,,,1,1,2024-10-28_18h31.36.691,visual,2024.1.5,120.43047788519208,
2_con_circum,0.25,2,15,15,285,13,,,,2_con_circum_image_53.png,53,251.4817527875537,251.73230701221618,,,,,1,1,2024-10-28_18h31.36.691,visual,2024.1.5,120.43047788519208,
6_con_singledot,0.25,6,15,16,286,5,,,,6_con_singledot_image_43.png,43,251.83879337152464,252.0899158872431,,,,,1,1,2024-10-28_18h31.36.691,visual,2024.1.5,120.43047788519208,
6_con_circum,0.25,6,15,17,287,17,,,,6_con_circum_image_67.png,67,252.19805020450147,252.4497762212064,4.wav,252.54937433300074,3.mp4,252.54937433300074,1,1,2024-10-28_18h31.36.691,visual,2024.1.5,120.43047788519208,
1_con_circum,0.25,1,16,0,288,12,,,,1_con_circum_image_41.png,41,254.39647135296835,254.64939826217014,,,,,1,1,2024-10-28_18h31.36.691,visual,2024.1.5,120.43047788519208,
5_con_circum,0.25,5,16,1,289,16,,,,5_con_circum_image_60.png,60,254.7556613714667,255.00669876220636,,,,,1,1,2024-10-28_18h31.36.691,visual,2024.1.5,120.43047788519208,
2_con_circum,0.25,2,16,2,290,13,,,,2_con_circum_image_26.png,26,255.11483345455488,255.3666711792117,,,,,1,1,2024-10-28_18h31.36.691,visual,2024.1.5,120.43047788519208,
2_con_totaldot,0.25,2,16,3,291,7,,,,2_con_totaldot_image_70.png,70,255.4732184125576,255.72327788723632,,,,,1,1,2024-10-28_18h31.36.691,visual,2024.1.5,120.43047788519208,
1_con_totaldot,0.25,1,16,4,292,6,,,,1_con_totaldot_image_4.png,4,255.83245891246477,256.0825758462539,,,,,1,1,2024-10-28_18h31.36.691,visual,2024.1.5,120.43047788519208,
6_con_singledot,0.25,6,16,5,293,5,,,,6_con_singledot_image_62.png,62,256.18911537150854,256.4395097622415,,,,,1,1,2024-10-28_18h31.36.691,visual,2024.1.5,120.43047788519208,
4_con_totaldot,0.25,4,16,6,294,9,,,,4_con_totaldot_image_33.png,33,256.5491530375555,256.79919359614144,,,,,1,1,2024-10-28_18h31.36.691,visual,2024.1.5,120.43047788519208,
3_con_singledot,0.25,3,16,7,295,2,,,,3_con_singledot_image_39.png,39,256.90579712153414,257.1566940541612,,,,,1,1,2024-10-28_18h31.36.691,visual,2024.1.5,120.43047788519208,
6_con_circum,0.25,6,16,8,296,17,,,,6_con_circum_image_22.png,22,257.265374037507,257.5256773461821,,,,,1,1,2024-10-28_18h31.36.691,visual,2024.1.5,120.43047788519208,
6_con_totaldot,0.25,6,16,9,297,11,,,,6_con_totaldot_image_36.png,36,257.65012403747534,257.90186372122264,,,,,1,1,2024-10-28_18h31.36.691,visual,2024.1.5,120.43047788519208,
5_con_totaldot,0.25,5,16,10,298,10,,,,5_con_totaldot_image_30.png,30,258.00922528754455,258.26578163718807,,,,,1,1,2024-10-28_18h31.36.691,visual,2024.1.5,120.43047788519208,
4_con_circum,0.25,4,16,11,299,15,,,,4_con_circum_image_63.png,63,258.37264003751335,258.6234589711763,,,,,1,1,2024-10-28_18h31.36.691,visual,2024.1.5,120.43047788519208,
3_con_totaldot,0.25,3,16,12,300,8,,,,3_con_totaldot_image_23.png,23,258.73137028755156,258.9833442211617,,,,,1,1,2024-10-28_18h31.36.691,visual,2024.1.5,120.43047788519208,
5_con_singledot,0.25,5,16,13,301,4,,,,5_con_singledot_image_6.png,6,259.0900402045343,259.3399743872229,,,,,1,1,2024-10-28_18h31.36.691,visual,2024.1.5,120.43047788519208,
2_con_singledot,0.25,2,16,14,302,1,,,,2_con_singledot_image_31.png,31,259.4484066215344,259.7000950961607,,,,,1,1,2024-10-28_18h31.36.691,visual,2024.1.5,120.43047788519208,
1_con_singledot,0.25,1,16,15,303,0,,,,1_con_singledot_image_31.png,31,259.80674712157344,260.05739213714844,,,,,1,1,2024-10-28_18h31.36.691,visual,2024.1.5,120.43047788519208,
3_con_circum,0.25,3,16,16,304,14,,,,3_con_circum_image_70.png,70,260.1652184965322,260.4162625541445,,,,,1,1,2024-10-28_18h31.36.691,visual,2024.1.5,120.43047788519208,
4_con_singledot,0.25,4,16,17,305,3,,,,4_con_singledot_image_43.png,43,260.52276437154507,260.7727588041686,3.wav,260.8754024170339,1.mp4,260.8754024170339,1,1,2024-10-28_18h31.36.691,visual,2024.1.5,120.43047788519208,
2_con_totaldot,0.25,2,17,0,306,7,,,,2_con_totaldot_image_60.png,60,262.7135939779226,262.9665908871917,,,,,1,1,2024-10-28_18h31.36.691,visual,2024.1.5,120.43047788519208,
6_con_singledot,0.25,6,17,1,307,5,,,,6_con_singledot_image_56.png,56,263.07335332951044,263.32420263721144,,,,,1,1,2024-10-28_18h31.36.691,visual,2024.1.5,120.43047788519208,
2_con_singledot,0.25,2,17,2,308,1,,,,2_con_singledot_image_42.png,42,263.43157378754114,263.6835202621529,,,,,1,1,2024-10-28_18h31.36.691,visual,2024.1.5,120.43047788519208,
3_con_circum,0.25,3,17,3,309,14,,,,3_con_circum_image_39.png,39,263.7900844965596,264.0401290122187,,,,,1,1,2024-10-28_18h31.36.691,visual,2024.1.5,120.43047788519208,
1_con_singledot,0.25,1,17,4,310,0,,,,1_con_singledot_image_5.png,5,264.1494794125436,264.3997430962278,,,,,1,1,2024-10-28_18h31.36.691,visual,2024.1.5,120.43047788519208,
6_con_totaldot,0.25,6,17,5,311,11,,,,6_con_totaldot_image_30.png,30,264.5062218715437,264.75680047124627,,,,,1,1,2024-10-28_18h31.36.691,visual,2024.1.5,120.43047788519208,
5_con_totaldot,0.25,5,17,6,312,10,,,,5_con_totaldot_image_51.png,51,264.8655362465186,265.11673384616154,,,,,1,1,2024-10-28_18h31.36.691,visual,2024.1.5,120.43047788519208,
1_con_circum,0.25,1,17,7,313,12,,,,1_con_circum_image_24.png,24,265.2235237465473,265.47415647122546,,,,,1,1,2024-10-28_18h31.36.691,visual,2024.1.5,120.43047788519208,
4_con_circum,0.25,4,17,8,314,15,,,,4_con_circum_image_24.png,24,265.58202245454305,265.83271142924207,,,,,1,1,2024-10-28_18h31.36.691,visual,2024.1.5,120.43047788519208,
5_con_circum,0.25,5,17,9,315,16,,,,5_con_circum_image_5.png,5,265.9387257875176,266.1905880122446,,,,,1,1,2024-10-28_18h31.36.691,visual,2024.1.5,120.43047788519208,
4_con_totaldot,0.25,4,17,10,316,9,,,,4_con_totaldot_image_26.png,26,266.29936466256623,266.5492819712032,,,,,1,1,2024-10-28_18h31.36.691,visual,2024.1.5,120.43047788519208,
3_con_totaldot,0.25,3,17,11,317,8,,,,3_con_totaldot_image_13.png,13,266.65577820451,266.9070023872424,,,,,1,1,2024-10-28_18h31.36.691,visual,2024.1.5,120.43047788519208,
3_con_singledot,0.25,3,17,12,318,2,,,,3_con_singledot_image_22.png,22,267.0155592464842,267.2659809291596,,,,,1,1,2024-10-28_18h31.36.691,visual,2024.1.5,120.43047788519208,
2_con_circum,0.25,2,17,13,319,13,,,,2_con_circum_image_67.png,67,267.3726305375574,267.6234810122056,,,,,1,1,2024-10-28_18h31.36.691,visual,2024.1.5,120.43047788519208,
1_con_totaldot,0.25,1,17,14,320,6,,,,1_con_totaldot_image_34.png,34,267.7321657465771,267.9835583041655,,,,,1,1,2024-10-28_18h31.36.691,visual,2024.1.5,120.43047788519208,
6_con_circum,0.25,6,17,15,321,17,,,,6_con_circum_image_26.png,26,268.0903646215564,268.3406058042543,,,,,1,1,2024-10-28_18h31.36.691,visual,2024.1.5,120.43047788519208,
4_con_singledot,0.25,4,17,16,322,3,,,,4_con_singledot_image_33.png,33,268.44902657957283,268.6994264711626,,,,,1,1,2024-10-28_18h31.36.691,visual,2024.1.5,120.43047788519208,
5_con_singledot,0.25,5,17,17,323,4,,,,5_con_singledot_image_43.png,43,268.80606620451437,269.0568925541826,4.wav,269.1587612919975,3.mp4,269.1587612919975,1,1,2024-10-28_18h31.36.691,visual,2024.1.5,120.43047788519208,
5_con_circum,0.25,5,18,0,324,16,,,,5_con_circum_image_54.png,54,270.9918833939126,271.2493786372012,,,,,1,1,2024-10-28_18h31.36.691,visual,2024.1.5,120.43047788519208,
1_con_singledot,0.25,1,18,1,325,0,,,,1_con_singledot_image_35.png,35,271.3561982045183,271.6068953462178,,,,,1,1,2024-10-28_18h31.36.691,visual,2024.1.5,120.43047788519208,
1_con_totaldot,0.25,1,18,2,326,6,,,,1_con_totaldot_image_29.png,29,271.7150391625008,271.9667019711575,,,,,1,1,2024-10-28_18h31.36.691,visual,2024.1.5,120.43047788519208,
5_con_totaldot,0.25,5,18,3,327,10,,,,5_con_totaldot_image_14.png,14,272.0732272045687,272.32453880414835,,,,,1,1,2024-10-28_18h31.36.691,visual,2024.1.5,120.43047788519208,
2_con_circum,0.25,2,18,4,328,13,,,,2_con_circum_image_14.png,14,272.4318102874793,272.6834740122082,,,,,1,1,2024-10-28_18h31.36.691,visual,2024.1.5,120.43047788519208,
3_con_circum,0.25,3,18,5,329,14,,,,3_con_circum_image_1.png,1,272.79000124656596,273.0410953872139,,,,,1,1,2024-10-28_18h31.36.691,visual,2024.1.5,120.43047788519208,
6_con_singledot,0.25,6,18,6,330,5,,,,6_con_singledot_image_12.png,12,273.1483594545396,273.3999163871864,,,,,1,1,2024-10-28_18h31.36.691,visual,2024.1.5,120.43047788519208,
4_con_singledot,0.25,4,18,7,331,3,,,,4_con_singledot_image_2.png,2,273.5066707875347,273.75692842914725,,,,,1,1,2024-10-28_18h31.36.691,visual,2024.1.5,120.43047788519208,
5_con_singledot,0.25,5,18,8,332,4,,,,5_con_singledot_image_45.png,45,273.8660451625008,274.1165088871727,,,,,1,1,2024-10-28_18h31.36.691,visual,2024.1.5,120.43047788519208,
3_con_singledot,0.25,3,18,9,333,2,,,,3_con_singledot_image_13.png,13,274.22326295457316,274.4738567212131,,,,,1,1,2024-10-28_18h31.36.691,visual,2024.1.5,120.43047788519208,
4_con_circum,0.25,4,18,10,334,15,,,,4_con_circum_image_36.png,36,274.58256395447535,274.83349497118036,,,,,1,1,2024-10-28_18h31.36.691,visual,2024.1.5,120.43047788519208,
6_con_totaldot,0.25,6,18,11,335,11,,,,6_con_totaldot_image_67.png,67,274.9402720795013,275.1902113042539,,,,,1,1,2024-10-28_18h31.36.691,visual,2024.1.5,120.43047788519208,
2_con_singledot,0.25,2,18,12,336,1,,,,2_con_singledot_image_9.png,9,275.29940270453227,275.5499698461732,,,,,1,1,2024-10-28_18h31.36.691,visual,2024.1.5,120.43047788519208,
4_con_totaldot,0.25,4,18,13,337,9,,,,4_con_totaldot_image_21.png,21,275.6566041624872,275.9077463041991,,,,,1,1,2024-10-28_18h31.36.691,visual,2024.1.5,120.43047788519208,
3_con_totaldot,0.25,3,18,14,338,8,,,,3_con_totaldot_image_25.png,25,276.01494099649136,276.26679442918396,,,,,1,1,2024-10-28_18h31.36.691,visual,2024.1.5,120.43047788519208,
6_con_circum,0.25,6,18,15,339,17,,,,6_con_circum_image_65.png,65,276.3734533715295,276.62345255424736,,,,,1,1,2024-10-28_18h31.36.691,visual,2024.1.5,120.43047788519208,
2_con_totaldot,0.25,2,18,16,340,7,,,,2_con_totaldot_image_33.png,33,276.73291203747505,276.98366047118327,,,,,1,1,2024-10-28_18h31.36.691,visual,2024.1.5,120.43047788519208,
1_con_circum,0.25,1,18,17,341,12,,,,1_con_circum_image_30.png,30,277.0897229124792,277.3401455121581,2.wav,277.44225062499754,2.mp4,277.44225062499754,1,1,2024-10-28_18h31.36.691,visual,2024.1.5,120.43047788519208,
3_con_singledot,0.25,3,19,0,342,2,,,,3_con_singledot_image_38.png,38,279.290487310919,279.55007276220715,,,,,1,1,2024-10-28_18h31.36.691,visual,2024.1.5,120.43047788519208,
2_con_circum,0.25,2,19,1,343,13,,,,2_con_circum_image_54.png,54,279.6665625374997,279.9166893462185,,,,,1,1,2024-10-28_18h31.36.691,visual,2024.1.5,120.43047788519208,
6_con_circum,0.25,6,19,2,344,17,,,,6_con_circum_image_59.png,59,280.02353124653456,280.27413480416874,,,,,1,1,2024-10-28_18h31.36.691,visual,2024.1.5,120.43047788519208,
4_con_totaldot,0.25,4,19,3,345,9,,,,4_con_totaldot_image_58.png,58,280.38214278751985,280.63303147119007,,,,,1,1,2024-10-28_18h31.36.691,visual,2024.1.5,120.43047788519208,
3_con_circum,0.25,3,19,4,346,14,,,,3_con_circum_image_9.png,9,280.7396251215367,280.99099576219453,,,,,1,1,2024-10-28_18h31.36.691,visual,2024.1.5,120.43047788519208,
5_con_circum,0.25,5,19,5,347,16,,,,5_con_circum_image_1.png,1,281.0989886625437,281.349598471215,,,,,1,1,2024-10-28_18h31.36.691,visual,2024.1.5,120.43047788519208,
4_con_circum,0.25,4,19,6,348,15,,,,4_con_circum_image_66.png,66,281.45623941249215,281.7068186372286,,,,,1,1,2024-10-28_18h31.36.691,visual,2024.1.5,120.43047788519208,
3_con_totaldot,0.25,3,19,7,349,8,,,,3_con_totaldot_image_37.png,37,281.8159327464644,282.0661503041862,,,,,1,1,2024-10-28_18h31.36.691,visual,2024.1.5,120.43047788519208,
2_con_totaldot,0.25,2,19,8,350,7,,,,2_con_totaldot_image_17.png,17,282.1727022045059,282.42365772116466,,,,,1,1,2024-10-28_18h31.36.691,visual,2024.1.5,120.43047788519208,
6_con_singledot,0.25,6,19,9,351,5,,,,6_con_singledot_image_8.png,8,282.5327152044745,282.7833856372396,,,,,1,1,2024-10-28_18h31.36.691,visual,2024.1.5,120.43047788519208,
4_con_singledot,0.25,4,19,10,352,3,,,,4_con_singledot_image_34.png,34,282.8893839545315,283.14087872116363,,,,,1,1,2024-10-28_18h31.36.691,visual,2024.1.5,120.43047788519208,
6_con_totaldot,0.25,6,19,11,353,11,,,,6_con_totaldot_image_12.png,12,283.2489526215475,283.49972755417696,,,,,1,1,2024-10-28_18h31.36.691,visual,2024.1.5,120.43047788519208,
1_con_totaldot,0.25,1,19,12,354,6,,,,1_con_totaldot_image_21.png,21,283.60634945456405,283.85800480414184,,,,,1,1,2024-10-28_18h31.36.691,visual,2024.1.5,120.43047788519208,
2_con_singledot,0.25,2,19,13,355,1,,,,2_con_singledot_image_19.png,19,283.96558516246733,284.2162193041528,,,,,1,1,2024-10-28_18h31.36.691,visual,2024.1.5,120.43047788519208,
1_con_singledot,0.25,1,19,14,356,0,,,,1_con_singledot_image_47.png,47,284.3226981214946,284.57376763715877,,,,,1,1,2024-10-28_18h31.36.691,visual,2024.1.5,120.43047788519208,
5_con_totaldot,0.25,5,19,15,357,10,,,,5_con_totaldot_image_64.png,64,284.682897079573,284.9329404712422,,,,,1,1,2024-10-28_18h31.36.691,visual,2024.1.5,120.43047788519208,
1_con_circum,0.25,1,19,16,358,12,,,,1_con_circum_image_4.png,4,285.0388469965663,285.28995913723486,,,,,1,1,2024-10-28_18h31.36.691,visual,2024.1.5,120.43047788519208,
5_con_singledot,0.25,5,19,17,359,4,,,,5_con_singledot_image_67.png,67,285.3994344545761,285.6497195122298,1.wav,285.7493770000292,2.mp4,285.7493770000292,1,1,2024-10-28_18h31.36.691,visual,2024.1.5,120.43047788519208,
4_con_circum,0.25,4,20,0,360,15,,,,4_con_circum_image_43.png,43,287.5944833529182,287.84972959619483,,,,,1,1,2024-10-28_18h31.36.691,visual,2024.1.5,120.43047788519208,
6_con_totaldot,0.25,6,20,1,361,11,,,,6_con_totaldot_image_17.png,17,287.956360371504,288.20700788721444,,,,,1,1,2024-10-28_18h31.36.691,visual,2024.1.5,120.43047788519208,
1_con_circum,0.25,1,20,2,362,12,,,,1_con_circum_image_68.png,68,288.31592703757343,288.56708534623033,,,,,1,1,2024-10-28_18h31.36.691,visual,2024.1.5,120.43047788519208,
1_con_singledot,0.25,1,20,3,363,0,,,,1_con_singledot_image_17.png,17,288.67368903751486,288.9240373041481,,,,,1,1,2024-10-28_18h31.36.691,visual,2024.1.5,120.43047788519208,
4_con_singledot,0.25,4,20,4,364,3,,,,4_con_singledot_image_4.png,4,289.0318912044866,289.28383538722994,,,,,1,1,2024-10-28_18h31.36.691,visual,2024.1.5,120.43047788519208,
2_con_singledot,0.25,2,20,5,365,1,,,,2_con_singledot_image_56.png,56,289.3904748295434,289.64103667917664,,,,,1,1,2024-10-28_18h31.36.691,visual,2024.1.5,120.43047788519208,
5_con_circum,0.25,5,20,6,366,16,,,,5_con_circum_image_55.png,55,289.7487281214679,290.00014380414507,,,,,1,1,2024-10-28_18h31.36.691,visual,2024.1.5,120.43047788519208,
4_con_totaldot,0.25,4,20,7,367,9,,,,4_con_totaldot_image_19.png,19,290.1060356625356,290.35779226224406,,,,,1,1,2024-10-28_18h31.36.691,visual,2024.1.5,120.43047788519208,
5_con_totaldot,0.25,5,20,8,368,10,,,,5_con_totaldot_image_28.png,28,290.46529616247864,290.7163714291761,,,,,1,1,2024-10-28_18h31.36.691,visual,2024.1.5,120.43047788519208,
2_con_circum,0.25,2,20,9,369,13,,,,2_con_circum_image_5.png,5,290.82288416249213,291.074236679147,,,,,1,1,2024-10-28_18h31.36.691,visual,2024.1.5,120.43047788519208,
1_con_totaldot,0.25,1,20,10,370,6,,,,1_con_totaldot_image_7.png,7,291.1823934965767,291.433537554252,,,,,1,1,2024-10-28_18h31.36.691,visual,2024.1.5,120.43047788519208,
3_con_circum,0.25,3,20,11,371,14,,,,3_con_circum_image_24.png,24,291.54002857948655,291.7908996792045,,,,,1,1,2024-10-28_18h31.36.691,visual,2024.1.5,120.43047788519208,
2_con_totaldot,0.25,2,20,12,372,7,,,,2_con_totaldot_image_36.png,36,291.8996690375032,292.15018126219513,,,,,1,1,2024-10-28_18h31.36.691,visual,2024.1.5,120.43047788519208,
6_con_circum,0.25,6,20,13,373,17,,,,6_con_circum_image_33.png,33,292.2572732874658,292.5072492622072,,,,,1,1,2024-10-28_18h31.36.691,visual,2024.1.5,120.43047788519208,
6_con_singledot,0.25,6,20,14,374,5,,,,6_con_singledot_image_22.png,22,292.61526016257704,292.8668805541471,,,,,1,1,2024-10-28_18h31.36.691,visual,2024.1.5,120.43047788519208,
5_con_singledot,0.25,5,20,15,375,4,,,,5_con_singledot_image_17.png,17,292.9734070375096,293.2238623871468,,,,,1,1,2024-10-28_18h31.36.691,visual,2024.1.5,120.43047788519208,
3_con_totaldot,0.25,3,20,16,376,8,,,,3_con_totaldot_image_5.png,5,293.3331499965396,293.5839186371537,,,,,1,1,2024-10-28_18h31.36.691,visual,2024.1.5,120.43047788519208,
3_con_singledot,0.25,3,20,17,377,2,,,,3_con_singledot_image_51.png,51,293.6905249545351,293.94135359618815,4.wav,294.0417885000352,1.mp4,294.0417885000352,1,1,2024-10-28_18h31.36.691,visual,2024.1.5,120.43047788519208,
2_con_singledot,0.25,2,21,0,378,1,,,,2_con_singledot_image_23.png,23,295.87912072795444,296.1335325961933,,,,,1,1,2024-10-28_18h31.36.691,visual,2024.1.5,120.43047788519208,
1_con_totaldot,0.25,1,21,1,379,6,,,,1_con_totaldot_image_66.png,66,296.2402332875179,296.49069659623785,,,,,1,1,2024-10-28_18h31.36.691,visual,2024.1.5,120.43047788519208,
6_con_singledot,0.25,6,21,2,380,5,,,,6_con_singledot_image_41.png,41,296.59864003753756,296.8505534711527,,,,,1,1,2024-10-28_18h31.36.691,visual,2024.1.5,120.43047788519208,
5_con_circum,0.25,5,21,3,381,16,,,,5_con_circum_image_66.png,66,296.95716545446777,297.2077270122478,,,,,1,1,2024-10-28_18h31.36.691,visual,2024.1.5,120.43047788519208,
1_con_circum,0.25,1,21,4,382,12,,,,1_con_circum_image_65.png,65,297.31577403757257,297.56728880424055,,,,,1,1,2024-10-28_18h31.36.691,visual,2024.1.5,120.43047788519208,
6_con_totaldot,0.25,6,21,5,383,11,,,,6_con_totaldot_image_32.png,32,297.67314362148755,297.92394209620545,,,,,1,1,2024-10-28_18h31.36.691,visual,2024.1.5,120.43047788519208,
4_con_singledot,0.25,4,21,6,384,3,,,,4_con_singledot_image_15.png,15,298.0325729544973,298.2829890122172,,,,,1,1,2024-10-28_18h31.36.691,visual,2024.1.5,120.43047788519208,
3_con_totaldot,0.25,3,21,7,385,8,,,,3_con_totaldot_image_3.png,3,298.38955887146295,298.6410530541558,,,,,1,1,2024-10-28_18h31.36.691,visual,2024.1.5,120.43047788519208,
1_con_singledot,0.25,1,21,8,386,0,,,,1_con_singledot_image_66.png,66,298.7487303295173,299.0002350541996,,,,,1,1,2024-10-28_18h31.36.691,visual,2024.1.5,120.43047788519208,
4_con_circum,0.25,4,21,9,387,15,,,,4_con_circum_image_54.png,54,299.1071839124896,299.35806622125676,,,,,1,1,2024-10-28_18h31.36.691,visual,2024.1.5,120.43047788519208,
2_con_circum,0.25,2,21,10,388,13,,,,2_con_circum_image_66.png,66,299.46532370448114,299.71652663722637,,,,,1,1,2024-10-28_18h31.36.691,visual,2024.1.5,120.43047788519208,
3_con_singledot,0.25,3,21,11,389,2,,,,3_con_singledot_image_52.png,52,299.823179912474,300.0745872621425,,,,,1,1,2024-10-28_18h31.36.691,visual,2024.1.5,120.43047788519208,
6_con_circum,0.25,6,21,12,390,17,,,,6_con_circum_image_2.png,2,300.1821975794854,300.43311592915563,,,,,1,1,2024-10-28_18h31.36.691,visual,2024.1.5,120.43047788519208,
3_con_circum,0.25,3,21,13,391,14,,,,3_con_circum_image_62.png,62,300.5396490374813,300.79060092919974,,,,,1,1,2024-10-28_18h31.36.691,visual,2024.1.5,120.43047788519208,
5_con_singledot,0.25,5,21,14,392,4,,,,5_con_singledot_image_3.png,3,300.9001194964629,301.1502727212152,,,,,1,1,2024-10-28_18h31.36.691,visual,2024.1.5,120.43047788519208,
4_con_totaldot,0.25,4,21,15,393,9,,,,4_con_totaldot_image_10.png,10,301.25688491256443,301.5073364712531,,,,,1,1,2024-10-28_18h31.36.691,visual,2024.1.5,120.43047788519208,
2_con_totaldot,0.25,2,21,16,394,7,,,,2_con_totaldot_image_13.png,13,301.61598032952753,301.8673625542084,,,,,1,1,2024-10-28_18h31.36.691,visual,2024.1.5,120.43047788519208,
5_con_totaldot,0.25,5,21,17,395,10,,,,5_con_totaldot_image_23.png,23,301.97326924647206,302.2239612621721,4.wav,302.3256410419708,4.mp4,302.3256410419708,1,1,2024-10-28_18h31.36.691,visual,2024.1.5,120.43047788519208,
4_con_totaldot,0.25,4,22,0,396,9,,,,4_con_totaldot_image_31.png,31,304.1496706439182,304.40062022118366,,,,,1,1,2024-10-28_18h31.36.691,visual,2024.1.5,120.43047788519208,
5_con_totaldot,0.25,5,22,1,397,10,,,,5_con_totaldot_image_45.png,45,304.5072676215321,304.7584962621564,,,,,1,1,2024-10-28_18h31.36.691,visual,2024.1.5,120.43047788519208,
3_con_circum,0.25,3,22,2,398,14,,,,3_con_circum_image_37.png,37,304.8659150375286,305.11701855415015,,,,,1,1,2024-10-28_18h31.36.691,visual,2024.1.5,120.43047788519208,
5_con_circum,0.25,5,22,3,399,16,,,,5_con_circum_image_4.png,4,305.2235324545298,305.4747183871456,,,,,1,1,2024-10-28_18h31.36.691,visual,2024.1.5,120.43047788519208,
1_con_circum,0.25,1,22,4,400,12,,,,1_con_circum_image_19.png,19,305.5821391215548,305.8340799291851,,,,,1,1,2024-10-28_18h31.36.691,visual,2024.1.5,120.43047788519208,
1_con_singledot,0.25,1,22,5,401,0,,,,1_con_singledot_image_56.png,56,305.94074232953136,306.19070838720074,,,,,1,1,2024-10-28_18h31.36.691,visual,2024.1.5,120.43047788519208,
4_con_circum,0.25,4,22,6,402,15,,,,4_con_circum_image_25.png,25,306.29988566257526,306.5524810961448,,,,,1,1,2024-10-28_18h31.36.691,visual,2024.1.5,120.43047788519208,
6_con_singledot,0.25,6,22,7,403,5,,,,6_con_singledot_image_35.png,35,306.6594484545756,306.91699972122444,,,,,1,1,2024-10-28_18h31.36.691,visual,2024.1.5,120.43047788519208,
4_con_singledot,0.25,4,22,8,404,3,,,,4_con_singledot_image_54.png,54,307.02386737156195,307.27353051225657,,,,,1,1,2024-10-28_18h31.36.691,visual,2024.1.5,120.43047788519208,
6_con_circum,0.25,6,22,9,405,17,,,,6_con_circum_image_37.png,37,307.38340520446656,307.6332711791853,,,,,1,1,2024-10-28_18h31.36.691,visual,2024.1.5,120.43047788519208,
2_con_singledot,0.25,2,22,10,406,1,,,,2_con_singledot_image_50.png,50,307.7409507045057,307.991159554245,,,,,1,1,2024-10-28_18h31.36.691,visual,2024.1.5,120.43047788519208,
3_con_totaldot,0.25,3,22,11,407,8,,,,3_con_totaldot_image_60.png,60,308.09882524651476,308.3498925542459,,,,,1,1,2024-10-28_18h31.36.691,visual,2024.1.5,120.43047788519208,
6_con_totaldot,0.25,6,22,12,408,11,,,,6_con_totaldot_image_41.png,41,308.45642849646975,308.7087698872434,,,,,1,1,2024-10-28_18h31.36.691,visual,2024.1.5,120.43047788519208,
2_con_circum,0.25,2,22,13,409,13,,,,2_con_circum_image_11.png,11,308.81598774653395,309.06706584619826,,,,,1,1,2024-10-28_18h31.36.691,visual,2024.1.5,120.43047788519208,
2_con_totaldot,0.25,2,22,14,410,7,,,,2_con_totaldot_image_29.png,29,309.17352357956116,309.4240803042427,,,,,1,1,2024-10-28_18h31.36.691,visual,2024.1.5,120.43047788519208,
3_con_singledot,0.25,3,22,15,411,2,,,,3_con_singledot_image_65.png,65,309.53262870451437,309.7835694712354,,,,,1,1,2024-10-28_18h31.36.691,visual,2024.1.5,120.43047788519208,
1_con_totaldot,0.25,1,22,16,412,6,,,,1_con_totaldot_image_23.png,23,309.8900078294799,310.14073101223914,,,,,1,1,2024-10-28_18h31.36.691,visual,2024.1.5,120.43047788519208,
