condition,single_duration,numerosity,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,text_welcome.started,beep_1.started,beep_1.stopped,beep_2.started,beep_2.stopped,beep_3.started,beep_3.stopped,beep_4.started,beep_4.stopped,beep_5.started,beep_5.stopped,beep_6.started,beep_6.stopped,audio_name,audio_started,movie_name,movie_started,participant,session,date|hid,expName|hid,psychopyVersion|hid,frameRate,
2_con_rate,0.02,2,17,8,212,7,,,,326.0112412399642,326.04072445041095,326.1411423512298,326.1648396584002,,,,,,,,,,,,,1,1,2024-10-14_17h29.23.380,audio,2024.1.5,122.30707790928385,
5_con_rate,0.02,5,17,9,213,10,,,,326.96818286495113,326.98938165841685,327.0897995592357,327.1126492414129,327.21306714223175,327.24128428341066,327.3417021842295,327.364289616418,327.46470751723683,327.48767428339636,,,,,,,1,1,2024-10-14_17h29.23.380,audio,2024.1.5,122.30707790928385,
2_con_duration,0.26,2,17,10,214,1,,,,328.2910174899473,328.5581389504165,328.65855685123535,328.9245796584088,,,,,,,,,,,,,1,1,2024-10-14_17h29.23.380,audio,2024.1.5,122.30707790928385,
3_con_rate,0.02,3,17,11,215,8,,,,329.72792286495974,329.7574677834142,329.85788568423305,329.8810687834135,329.9814866842324,330.0038904504123,,,,,,,4.wav,330.80234925000696,13.mp4,330.80234925000696,1,1,2024-10-14_17h29.23.380,audio,2024.1.5,122.30707790928385,
4_con_rate,0.02,4,18,0,216,9,,,,332.63948624857005,332.6626846584055,332.76310255922436,332.7860487834056,332.88646668422444,332.9096434504114,333.01006135123026,333.04110853339955,,,,,,,,,1,1,2024-10-14_17h29.23.380,audio,2024.1.5,122.30707790928385,
3_con_rate,0.02,3,18,1,217,8,,,,333.8444517399505,333.87430882542105,333.9747267262399,334.00771753339507,334.1081354342139,334.14154478340936,,,,,,,,,,,1,1,2024-10-14_17h29.23.380,audio,2024.1.5,122.30707790928385,
2_con_rate,0.02,2,18,2,218,7,,,,334.9448879899603,334.97385486641144,335.0742727672303,335.0969475754042,,,,,,,,,,,,,1,1,2024-10-14_17h29.23.380,audio,2024.1.5,122.30707790928385,
5_con_duration,0.044,5,18,3,219,4,,,,335.90029078195516,335.946402658397,336.04682055921586,336.0906592414045,336.1910771422234,336.24060682540005,336.3410247262189,336.39145570039693,336.4918736012158,336.541163283409,,,,,,,1,1,2024-10-14_17h29.23.380,audio,2024.1.5,122.30707790928385,
3_con_duration,0.14,3,18,4,220,2,,,,337.34450648995994,337.49139765840084,337.5918155592197,337.7413608664152,337.8417787672341,337.9913264084113,,,,,,,,,,,1,1,2024-10-14_17h29.23.380,audio,2024.1.5,122.30707790928385,
1_con_rate,0.02,1,18,5,221,6,,,,338.79466961496223,338.82392832541666,,,,,,,,,,,,,,,1,1,2024-10-14_17h29.23.380,audio,2024.1.5,122.30707790928385,
5_con_rate,0.02,5,18,6,222,10,,,,339.6272715319676,339.65793736640774,339.7583552672266,339.79124711641055,339.8916650172294,339.92398657540036,340.0244044762192,340.0485481584125,340.1489660592313,340.171145200418,,,,,,,1,1,2024-10-14_17h29.23.380,audio,2024.1.5,122.30707790928385,
2_con_duration,0.26,2,18,7,223,1,,,,340.97448840696893,341.24146195042124,341.3418798512401,341.60815082540796,,,,,,,,,,,,,1,1,2024-10-14_17h29.23.380,audio,2024.1.5,122.30707790928385,
6_con_rate,0.02,6,18,8,224,11,,,,342.4114940319589,342.4414836164011,342.54190151721997,342.57457940840106,342.6749973092199,342.7081905753963,342.80860847621517,342.8414912834211,342.94190918423993,342.9747810334171,343.07519893423597,343.09801186639527,,,,,1,1,2024-10-14_17h29.23.380,audio,2024.1.5,122.30707790928385,
4_con_duration,0.08,4,18,9,225,3,,,,343.9013550729462,343.9913112414157,344.09172914223456,344.17451811640933,344.2749360172282,344.3581577834062,344.4585756842251,344.541330741407,,,,,,,,,1,1,2024-10-14_17h29.23.380,audio,2024.1.5,122.30707790928385,
6_con_duration,0.02,6,18,10,226,5,,,,345.344673947958,345.37405920041203,345.4744771012309,345.4981998663949,345.59861776721374,345.6222975334182,345.72271543423705,345.7461852834182,345.84660318423704,345.87407107541515,345.974488976234,345.99844982539946,,,,,1,1,2024-10-14_17h29.23.380,audio,2024.1.5,122.30707790928385,
1_con_duration,0.62,1,18,11,227,0,,,,346.8017930319504,347.42513845041105,,,,,,,,,,,1.wav,348.2250988330052,16.mp4,348.2250988330052,1,1,2024-10-14_17h29.23.380,audio,2024.1.5,122.30707790928385,
4_con_duration,0.08,4,19,0,228,3,,,,350.06646228956527,350.1468726584077,350.24729055922654,350.3301317004167,350.43054960123555,350.51355582540566,350.6139737262245,350.6967760754138,,,,,,,,,1,1,2024-10-14_17h29.23.380,audio,2024.1.5,122.30707790928385,
6_con_duration,0.02,6,19,1,229,5,,,,351.50011928196477,351.52086040841243,351.6212783092313,351.6444322004187,351.74485010123755,351.77429095039554,351.8747088512144,351.8982085754193,351.99862647623814,352.02141857540994,352.1218364762288,352.14503240839406,,,,,1,1,2024-10-14_17h29.23.380,audio,2024.1.5,122.30707790928385,
1_con_rate,0.02,1,19,2,230,6,,,,352.948375614945,352.9750571583951,,,,,,,,,,,,,,,1,1,2024-10-14_17h29.23.380,audio,2024.1.5,122.30707790928385,
6_con_rate,0.02,6,19,3,231,11,,,,353.77840036494604,353.80765424139975,353.9080721422186,353.9316649084009,354.03208280921973,354.0559051584074,354.1563230592263,354.17907761640674,354.2794955172256,354.3081716164103,354.40858951722913,354.4316074503964,,,,,1,1,2024-10-14_17h29.23.380,audio,2024.1.5,122.30707790928385,
2_con_rate,0.02,2,19,4,232,7,,,,355.2349506569474,355.25763890840756,355.3580568092264,355.3811540754192,,,,,,,,,,,,,1,1,2024-10-14_17h29.23.380,audio,2024.1.5,122.30707790928385,
4_con_rate,0.02,4,19,5,233,9,,,,356.18449728197015,356.2055634084187,356.30598130923755,356.32948953341986,356.4299074342387,356.4524154084007,356.5528333092196,356.57403182541896,,,,,,,,,1,1,2024-10-14_17h29.23.380,audio,2024.1.5,122.30707790928385,
1_con_duration,0.62,1,19,6,234,0,,,,357.3773750319699,357.99892574142143,,,,,,,,,,,,,,,1,1,2024-10-14_17h29.23.380,audio,2024.1.5,122.30707790928385,
3_con_rate,0.02,3,19,7,235,8,,,,358.8022689479724,358.8243782834121,358.92479618423096,358.9486315334012,359.0490494342201,359.0719284914172,,,,,,,,,,,1,1,2024-10-14_17h29.23.380,audio,2024.1.5,122.30707790928385,
3_con_duration,0.14,3,19,8,236,2,,,,359.8752716979682,360.02537690840256,360.1257948092214,360.27522086641113,360.37563876723,360.5251782003994,,,,,,,,,,,1,1,2024-10-14_17h29.23.380,audio,2024.1.5,122.30707790928385,
5_con_rate,0.02,5,19,9,237,10,,,,361.32852140695036,361.3576723664097,361.45809026722856,361.4819552414207,361.58237314223953,361.6047044913954,361.70512239221426,361.7289697834145,361.8293876842334,361.858407700414,,,,,,,1,1,2024-10-14_17h29.23.380,audio,2024.1.5,122.30707790928385,
2_con_duration,0.26,2,19,10,238,1,,,,362.6617509069649,362.92550382539923,363.0259217262181,363.29223961640093,,,,,,,,,,,,,1,1,2024-10-14_17h29.23.380,audio,2024.1.5,122.30707790928385,
5_con_duration,0.044,5,19,11,239,4,,,,364.0955828229519,364.1423194503965,364.24273735121534,364.2917401584069,364.3921580592258,364.4412138254062,364.54163172622503,364.5918589083973,364.69227680921614,364.7419023253984,,,1.wav,365.540204000019,15.mp4,365.540204000019,1,1,2024-10-14_17h29.23.380,audio,2024.1.5,122.30707790928385,
1_con_rate,0.02,1,20,0,240,6,,,,367.3669929985423,367.38966782540376,,,,,,,,,,,,,,,1,1,2024-10-14_17h29.23.380,audio,2024.1.5,122.30707790928385,
2_con_duration,0.26,2,20,1,241,1,,,,368.1930110319547,368.45888403341235,368.5593019342312,368.82563911641193,,,,,,,,,,,,,1,1,2024-10-14_17h29.23.380,audio,2024.1.5,122.30707790928385,
2_con_rate,0.02,2,20,2,242,7,,,,369.6289823229629,369.657929033399,369.75834693421785,369.79207157539497,,,,,,,,,,,,,1,1,2024-10-14_17h29.23.380,audio,2024.1.5,122.30707790928385,
1_con_duration,0.62,1,20,3,243,0,,,,370.5954147819459,371.2161926584173,,,,,,,,,,,,,,,1,1,2024-10-14_17h29.23.380,audio,2024.1.5,122.30707790928385,
6_con_duration,0.02,6,20,4,244,5,,,,372.01953586496825,372.04028411641195,372.1407020172308,372.16297370042014,372.263391601239,372.2913076584024,372.39172555922124,372.4150223254197,372.5154402262386,372.5378829084017,372.63830080922054,372.66189349140916,,,,,1,1,2024-10-14_17h29.23.380,audio,2024.1.5,122.30707790928385,
3_con_rate,0.02,3,20,5,245,8,,,,373.4652366979601,373.4914278253942,373.5918457262131,373.61096582539324,373.7113837262121,373.7418711164006,,,,,,,,,,,1,1,2024-10-14_17h29.23.380,audio,2024.1.5,122.30707790928385,
4_con_duration,0.08,4,20,6,246,3,,,,374.54521432295155,374.625300283407,374.72571818422585,374.80874515840844,374.9091630592273,374.9920551584015,375.09247305922037,375.17534520041374,,,,,,,,,1,1,2024-10-14_17h29.23.380,audio,2024.1.5,122.30707790928385,
5_con_duration,0.044,5,20,7,247,4,,,,375.9786884069647,376.0252250754071,376.12564297622595,376.1753877004172,376.2758056012361,376.3254252004059,376.42584310122476,376.4758969084156,376.5763148092345,376.62533570041126,,,,,,,1,1,2024-10-14_17h29.23.380,audio,2024.1.5,122.30707790928385,
6_con_rate,0.02,6,20,8,248,11,,,,377.4286789069622,377.45819553340846,377.5586134342273,377.59147470040773,377.6918926012266,377.71554878340396,377.8159666842228,377.8420463664021,377.94246426722094,377.97490245040683,378.0753203512257,378.10823645041967,,,,,1,1,2024-10-14_17h29.23.380,audio,2024.1.5,122.30707790928385,
5_con_rate,0.02,5,20,9,249,10,,,,378.9115796569706,378.94137915841713,379.041797059236,379.06449807540923,379.1649159762281,379.18728624139624,379.2877041422151,379.30806153341257,379.4084794342314,379.4324939914019,,,,,,,1,1,2024-10-14_17h29.23.380,audio,2024.1.5,122.30707790928385,
3_con_duration,0.14,3,20,10,250,2,,,,380.23583719795283,380.37560565840397,380.4760235592228,380.6257651163993,380.72618301721815,380.8756458254153,,,,,,,,,,,1,1,2024-10-14_17h29.23.380,audio,2024.1.5,122.30707790928385,
4_con_rate,0.02,4,20,11,251,9,,,,381.67898903196624,381.70875803341335,381.8091759342322,381.84233428340815,381.942752184227,381.97560720041804,382.0760251012369,382.09918286640607,,,,,5.wav,382.8980735420191,12.mp4,382.8980735420191,1,1,2024-10-14_17h29.23.380,audio,2024.1.5,122.30707790928385,
2_con_rate,0.02,2,21,0,252,7,,,,384.7251520395454,384.74826024141805,384.8486781422369,384.8722856584151,,,,,,,,,,,,,1,1,2024-10-14_17h29.23.380,audio,2024.1.5,122.30707790928385,
5_con_duration,0.044,5,21,1,253,4,,,,385.67562886496603,385.725806075419,385.8262239762378,385.87564020040156,385.9760581012204,386.02491153340964,386.1253294342285,386.17561845039893,386.2760363512178,386.32557595041874,,,,,,,1,1,2024-10-14_17h29.23.380,audio,2024.1.5,122.30707790928385,
2_con_duration,0.26,2,21,2,254,1,,,,387.1289191569697,387.39259728342006,387.4930151842389,387.75929670039625,,,,,,,,,,,,,1,1,2024-10-14_17h29.23.380,audio,2024.1.5,122.30707790928385,
4_con_rate,0.02,4,21,3,255,9,,,,388.5626399069472,388.5921692834032,388.6925871842221,388.72573490840443,388.8261528092233,388.8585710334097,388.95898893422856,388.98230465840027,,,,,,,,,1,1,2024-10-14_17h29.23.380,audio,2024.1.5,122.30707790928385,
1_con_rate,0.02,1,21,4,256,6,,,,389.7856478649512,389.8090843253973,,,,,,,,,,,,,,,1,1,2024-10-14_17h29.23.380,audio,2024.1.5,122.30707790928385,
6_con_duration,0.02,6,21,5,257,5,,,,390.61242753194824,390.64173415839616,390.742152059215,390.765288491422,390.86570639224084,390.88828345039803,390.9887013512169,391.0124057834124,391.1128236842313,391.14228599141063,391.2427038922295,391.2661773664091,,,,,1,1,2024-10-14_17h29.23.380,audio,2024.1.5,122.30707790928385,
3_con_duration,0.14,3,21,6,258,2,,,,392.0695205729601,392.2091028254159,392.3095207262348,392.459331116415,392.55974901723386,392.70915003340053,,,,,,,,,,,1,1,2024-10-14_17h29.23.380,audio,2024.1.5,122.30707790928385,
6_con_rate,0.02,6,21,7,259,11,,,,393.5124932399515,393.54175211641416,393.642170017233,393.6662721163972,393.76669001721604,393.789365491402,393.88978339222086,393.9129823664058,394.01340026722465,394.04203620041665,394.1424541012355,394.16621278340756,,,,,1,1,2024-10-14_17h29.23.380,audio,2024.1.5,122.30707790928385,
4_con_duration,0.08,4,21,8,260,3,,,,394.9695559899585,395.05903228341197,395.1594501842308,395.2424370333989,395.34285493421777,395.42586161639485,395.5262795172137,395.6091990754154,,,,,,,,,1,1,2024-10-14_17h29.23.380,audio,2024.1.5,122.30707790928385,
1_con_duration,0.62,1,21,9,261,0,,,,396.41254228196635,397.03440078340066,,,,,,,,,,,,,,,1,1,2024-10-14_17h29.23.380,audio,2024.1.5,122.30707790928385,
5_con_rate,0.02,5,21,10,262,10,,,,397.8377439899516,397.85868532540337,397.9591032262222,397.98318036640705,398.0835982672259,398.10576178341,398.20617968422886,398.22885907541206,398.3292769762309,398.3592583254009,,,,,,,1,1,2024-10-14_17h29.23.380,audio,2024.1.5,122.30707790928385,
3_con_rate,0.02,3,21,11,263,8,,,,399.16260153195185,399.1925289504085,399.2929468512273,399.3159872003977,399.4164051012165,399.43842536639715,,,,,,,4.wav,400.2368547920196,13.mp4,400.2368547920196,1,1,2024-10-14_17h29.23.380,audio,2024.1.5,122.30707790928385,
2_con_duration,0.26,2,22,0,264,1,,,,402.07946562356085,402.34297220040173,402.4433901012206,402.70959799140985,,,,,,,,,,,,,1,1,2024-10-14_17h29.23.380,audio,2024.1.5,122.30707790928385,
2_con_rate,0.02,2,22,1,265,7,,,,403.5129411979608,403.5422363664053,403.64265426722415,403.6624014084024,,,,,,,,,,,,,1,1,2024-10-14_17h29.23.380,audio,2024.1.5,122.30707790928385,
3_con_rate,0.02,3,22,2,266,8,,,,404.46574461495334,404.4932912004093,404.59370910122817,404.62617540840586,404.7265933092247,404.75864211639566,,,,,,,,,,,1,1,2024-10-14_17h29.23.380,audio,2024.1.5,122.30707790928385,
6_con_rate,0.02,6,22,3,267,11,,,,405.5619853229466,405.5921612414037,405.69257914222254,405.7160877414077,405.81650564222656,405.8428928664158,405.94331076723466,405.97540990840355,406.0758278092224,406.09989215841927,406.2003100592381,406.22123090839307,,,,,1,1,2024-10-14_17h29.23.380,audio,2024.1.5,122.30707790928385,
1_con_duration,0.62,1,22,4,268,0,,,,407.024574114944,407.6507714504056,,,,,,,,,,,,,,,1,1,2024-10-14_17h29.23.380,audio,2024.1.5,122.30707790928385,
6_con_duration,0.02,6,22,5,269,5,,,,408.45411465695656,408.47538620039415,408.575804101213,408.59989774140706,408.7003156422259,408.72382149141924,408.8242393922381,408.84718524141647,408.9476031422353,408.97020790840327,409.0706258092221,409.0940035753971,,,,,1,1,2024-10-14_17h29.23.380,audio,2024.1.5,122.30707790928385,
5_con_duration,0.044,5,22,6,270,4,,,,409.89734678194804,409.94265128341215,410.043069184231,410.09302111640284,410.1934390172217,410.24280011640224,410.3432180172211,410.3927391583944,410.4931570592133,410.54268703339915,,,,,,,1,1,2024-10-14_17h29.23.380,audio,2024.1.5,122.30707790928385,
4_con_duration,0.08,4,22,7,271,3,,,,411.3460302399501,411.4261071583984,411.52652505921725,411.60955207539666,411.7099699762155,411.79287111640735,411.8932890172262,411.97622224139343,,,,,,,,,1,1,2024-10-14_17h29.23.380,audio,2024.1.5,122.30707790928385,
5_con_rate,0.02,5,22,8,272,10,,,,412.7795654479444,412.808831241398,412.9092491422169,412.93199015840366,413.0324080592225,413.05492436639327,413.1553422672121,413.17906186640323,413.2794797672221,413.30899328340604,,,,,,,1,1,2024-10-14_17h29.23.380,audio,2024.1.5,122.30707790928385,
1_con_rate,0.02,1,22,9,273,6,,,,414.112336489957,414.1428275753948,,,,,,,,,,,,,,,1,1,2024-10-14_17h29.23.380,audio,2024.1.5,122.30707790928385,
3_con_duration,0.14,3,22,10,274,2,,,,414.94617078194574,415.09311036641304,415.1935282672319,415.3431463663961,415.443564267215,415.5931960754184,,,,,,,,,,,1,1,2024-10-14_17h29.23.380,audio,2024.1.5,122.30707790928385,
4_con_rate,0.02,4,22,11,275,9,,,,416.39653928196935,416.425700825415,416.52611872623385,416.5492979084171,416.64971580923594,416.6735862004076,416.77400410122647,416.7961317004025,,,,,5.wav,417.59493154200027,12.mp4,417.59493154200027,1,1,2024-10-14_17h29.23.380,audio,2024.1.5,122.30707790928385,
5_con_duration,0.044,5,23,0,276,4,,,,419.4175605815486,419.46467832540804,419.5650962262269,419.60946961641605,419.7098875172349,419.7599505334016,419.86036843422045,419.9099270754174,420.01034497623624,420.059643241411,,,,,,,1,1,2024-10-14_17h29.23.380,audio,2024.1.5,122.30707790928385,
2_con_duration,0.26,2,23,1,277,1,,,,421.0387177743949,421.29868599141776,421.3991038922366,421.66000028339624,,,,,,,,,,,,,1,1,2024-10-14_17h29.23.380,audio,2024.1.5,122.30707790928385,
5_con_rate,0.02,5,23,2,278,10,,,,422.4633434899472,422.49255736641646,422.5929752672353,422.6120027834055,422.71242068422436,422.7430369914015,422.84345489222034,422.8667354084115,422.96715330923035,422.98932457541525,,,,,,,1,1,2024-10-14_17h29.23.380,audio,2024.1.5,122.30707790928385,
3_con_rate,0.02,3,23,3,279,8,,,,423.7926677819662,423.81388415839467,423.9143020592135,423.94257265839553,424.0429905592144,424.0664896164177,,,,,,,,,,,1,1,2024-10-14_17h29.23.380,audio,2024.1.5,122.30707790928385,
6_con_duration,0.02,6,23,4,280,5,,,,424.86983282296865,424.89345549141,424.99387339222886,425.0169269504055,425.11734485122435,425.14037286639507,425.2407907672139,425.26496182540143,425.3653797262203,425.3931502834108,425.4935681842297,425.52584382540374,,,,,1,1,2024-10-14_17h29.23.380,audio,2024.1.5,122.30707790928385,
1_con_duration,0.62,1,23,5,281,0,,,,426.3291870319547,426.95087928340365,,,,,,,,,,,,,,,1,1,2024-10-14_17h29.23.380,audio,2024.1.5,122.30707790928385,
2_con_rate,0.02,2,23,6,282,7,,,,427.7542224899546,427.7755801164109,427.87599801722973,427.8999513663963,,,,,,,,,,,,,1,1,2024-10-14_17h29.23.380,audio,2024.1.5,122.30707790928385,
6_con_rate,0.02,6,23,7,283,11,,,,428.70329457294724,428.7264209504152,428.8268388512341,428.86003049140857,428.9604483922274,428.9935514504119,429.0939693512308,429.12664507539887,429.2270629762177,429.25574740841114,429.35616530923,429.37623920039334,,,,,1,1,2024-10-14_17h29.23.380,audio,2024.1.5,122.30707790928385,
3_con_duration,0.14,3,23,8,284,2,,,,430.1795824069443,430.32684345040764,430.4272613512265,430.57665224141385,430.6770701422327,430.8266885754216,,,,,,,,,,,1,1,2024-10-14_17h29.23.380,audio,2024.1.5,122.30707790928385,
4_con_rate,0.02,4,23,9,285,9,,,,431.63003178197255,431.6594207414106,431.75983864222945,431.78373353341306,431.8841514342319,431.90998653340796,432.0104044342268,432.04255424141013,,,,,,,,,1,1,2024-10-14_17h29.23.380,audio,2024.1.5,122.30707790928385,
1_con_rate,0.02,1,23,10,286,6,,,,432.8458974479611,432.875860158421,,,,,,,,,,,,,,,1,1,2024-10-14_17h29.23.380,audio,2024.1.5,122.30707790928385,
4_con_duration,0.08,4,23,11,287,3,,,,433.67920336497195,433.76000482540405,433.8604227262229,433.94334845042033,434.0437663512392,434.12664482539697,434.2270627262158,434.3100151584164,,,,,5.wav,435.10875308301183,12.mp4,435.10875308301183,1,1,2024-10-14_17h29.23.380,audio,2024.1.5,122.30707790928385,
4_con_rate,0.02,4,24,0,288,9,,,,436.9404277065711,436.9632082833938,437.06362618421264,437.09346128340405,437.1938791842229,437.2148044914153,437.31522239223415,437.33903020042055,,,,,,,,,1,1,2024-10-14_17h29.23.380,audio,2024.1.5,122.30707790928385,
3_con_duration,0.14,3,24,1,289,2,,,,438.1423734069715,438.2838054504042,438.38422335122306,438.52639849141417,438.626816392233,438.77693949140087,,,,,,,,,,,1,1,2024-10-14_17h29.23.380,audio,2024.1.5,122.30707790928385,
5_con_rate,0.02,5,24,2,290,10,,,,439.5802826979518,439.6094445333962,439.70986243421504,439.73347786640227,439.8338957672211,439.8567610333936,439.95717893421244,439.98114690840305,440.0815648092219,440.10996999141355,,,,,,,1,1,2024-10-14_17h29.23.380,audio,2024.1.5,122.30707790928385,
5_con_duration,0.044,5,24,3,291,4,,,,440.9133131979645,440.9601540754171,441.06057197623596,441.11003503341055,441.2104529342294,441.2595887004078,441.36000660122664,441.4100748664147,441.51049276723353,441.5599590753933,,,,,,,1,1,2024-10-14_17h29.23.380,audio,2024.1.5,122.30707790928385,
3_con_rate,0.02,3,24,4,292,8,,,,442.36330228194424,442.39274765840094,442.4931655592198,442.51705215840195,442.6174700592208,442.64028015841325,,,,,,,,,,,1,1,2024-10-14_17h29.23.380,audio,2024.1.5,122.30707790928385,
2_con_duration,0.26,2,24,5,293,1,,,,443.4436233649642,443.7105026164005,443.81092051721936,444.0771754084068,,,,,,,,,,,,,1,1,2024-10-14_17h29.23.380,audio,2024.1.5,122.30707790928385,
6_con_rate,0.02,6,24,6,294,11,,,,444.88051861495774,444.91001703340737,445.0104349342262,445.03394295040346,445.1343608512223,445.1569451584161,445.25736305923493,445.2801496163971,445.380567517216,445.4096854914184,445.5101033922372,445.53320849140584,,,,,1,1,2024-10-14_17h29.23.380,audio,2024.1.5,122.30707790928385,
2_con_rate,0.02,2,24,7,295,7,,,,446.3365516979568,446.3570679503988,446.45748585121765,446.48026295042075,,,,,,,,,,,,,1,1,2024-10-14_17h29.23.380,audio,2024.1.5,122.30707790928385,
4_con_duration,0.08,4,24,8,296,3,,,,447.2836061569717,447.36552557542166,447.4659434762405,447.54888353340505,447.6493014342239,447.7322510333994,447.83266893421825,447.91582720040753,,,,,,,,,1,1,2024-10-14_17h29.23.380,audio,2024.1.5,122.30707790928385,
1_con_duration,0.62,1,24,9,297,0,,,,448.7191704069585,449.34410578339305,,,,,,,,,,,,,,,1,1,2024-10-14_17h29.23.380,audio,2024.1.5,122.30707790928385,
6_con_duration,0.02,6,24,10,298,5,,,,450.147448989944,450.1762179083977,450.27663580921654,450.3008508664003,450.40126876721916,450.42694382542106,450.5273617262399,450.5506350334123,450.65105293423113,450.6734817003977,450.77389960121656,450.7975684914069,,,,,1,1,2024-10-14_17h29.23.380,audio,2024.1.5,122.30707790928385,
1_con_rate,0.02,1,24,11,299,6,,,,451.6009116979578,451.62127228341126,,,,,,,,,,,1.wav,452.41995654199854,16.mp4,452.41995654199854,1,1,2024-10-14_17h29.23.380,audio,2024.1.5,122.30707790928385,
3_con_duration,0.14,3,25,0,300,2,,,,454.2421579985472,454.3820297833969,454.48244768421574,454.6274009913992,454.72781889221807,454.87728857540935,,,,,,,,,,,1,1,2024-10-14_17h29.23.380,audio,2024.1.5,122.30707790928385,
6_con_duration,0.02,6,25,1,301,5,,,,455.6806317819603,455.7097514914145,455.8101693922334,455.83383353340616,455.934251434225,455.9608089503978,456.06122685121665,456.0932790334133,456.19369693423215,456.21663299139766,456.3170508922165,456.33974532539435,,,,,1,1,2024-10-14_17h29.23.380,audio,2024.1.5,122.30707790928385,
2_con_duration,0.26,2,25,2,302,1,,,,457.1430885319453,457.410836700417,457.51125460123586,457.7775160754187,,,,,,,,,,,,,1,1,2024-10-14_17h29.23.380,audio,2024.1.5,122.30707790928385,
4_con_rate,0.02,4,25,3,303,9,,,,458.58085928196965,458.61033657540395,458.7107544762228,458.7439032834169,458.84432118423575,458.8670536584192,458.96747155923805,458.9939517004037,,,,,,,,,1,1,2024-10-14_17h29.23.380,audio,2024.1.5,122.30707790928385,
3_con_rate,0.02,3,25,4,304,8,,,,459.7972949069547,459.82640799141666,459.9268258922355,459.950471741418,460.0508896422369,460.0734852413967,,,,,,,,,,,1,1,2024-10-14_17h29.23.380,audio,2024.1.5,122.30707790928385,
2_con_rate,0.02,2,25,5,305,7,,,,460.8768284479477,460.89788640841437,460.9983043092332,461.0265337833931,,,,,,,,,,,,,1,1,2024-10-14_17h29.23.380,audio,2024.1.5,122.30707790928385,
4_con_duration,0.08,4,25,6,306,3,,,,461.82987698994407,461.91043532541664,462.0108532262355,462.0939484504139,462.19436635123276,462.2772694504034,462.3776873512223,462.4605717003957,,,,,,,,,1,1,2024-10-14_17h29.23.380,audio,2024.1.5,122.30707790928385,
5_con_duration,0.044,5,25,7,307,4,,,,463.26391490694664,463.31046345042125,463.4108813512401,463.4606955334108,463.56111343422964,463.6105385753996,463.7109564762184,463.76066432541995,463.8610822262388,463.9108857834159,,,,,,,1,1,2024-10-14_17h29.23.380,audio,2024.1.5,122.30707790928385,
1_con_rate,0.02,1,25,8,308,6,,,,464.71422898996684,464.7431545334199,,,,,,,,,,,,,,,1,1,2024-10-14_17h29.23.380,audio,2024.1.5,122.30707790928385,
1_con_duration,0.62,1,25,9,309,0,,,,465.54649773997085,466.16866215840275,,,,,,,,,,,,,,,1,1,2024-10-14_17h29.23.380,audio,2024.1.5,122.30707790928385,
5_con_rate,0.02,5,25,10,310,10,,,,466.9720053649537,466.99338707541176,467.0938049762306,467.1174819504173,467.21789985123615,467.2405597833946,467.34097768421344,467.3638569504052,467.46427485122405,467.49423253342104,,,,,,,1,1,2024-10-14_17h29.23.380,audio,2024.1.5,122.30707790928385,
6_con_rate,0.02,6,25,11,311,11,,,,468.297575739972,468.32675428340156,468.4271721842204,468.45058782542185,468.5510057262407,468.57298732541096,468.6734052262298,468.6967141584115,468.79713205923036,468.8277283253934,468.9281462262123,468.96067315841503,1.wav,469.7597523330187,16.mp4,469.7597523330187,1,1,2024-10-14_17h29.23.380,audio,2024.1.5,122.30707790928385,
2_con_rate,0.02,2,26,0,312,7,,,,471.5953227895603,471.62675724141593,471.7271751422348,471.7509324913932,,,,,,,,,,,,,1,1,2024-10-14_17h29.23.380,audio,2024.1.5,122.30707790928385,
3_con_duration,0.14,3,26,1,313,2,,,,472.55427569794415,472.694311200417,472.7947291012359,472.9445148664032,473.04493276722206,473.1944641163951,,,,,,,,,,,1,1,2024-10-14_17h29.23.380,audio,2024.1.5,122.30707790928385,
4_con_rate,0.02,4,26,2,314,9,,,,473.9978073229461,474.0267770334118,474.12719493423066,474.1499660334172,474.250383934236,474.2727697003953,474.37318760121417,474.3965334084147,,,,,,,,,1,1,2024-10-14_17h29.23.380,audio,2024.1.5,122.30707790928385,
6_con_duration,0.02,6,26,3,315,5,,,,475.19987661496566,475.22682053340543,475.3272384342243,475.3508939504187,475.45131185123756,475.4770453253965,475.57746322621534,475.60119811641346,475.7016160172323,475.72439978339537,475.8248176842142,475.84809082540744,,,,,1,1,2024-10-14_17h29.23.380,audio,2024.1.5,122.30707790928385,
2_con_duration,0.26,2,26,4,316,1,,,,476.6514340319584,476.911299658395,477.0117175592139,477.27783449140554,,,,,,,,,,,,,1,1,2024-10-14_17h29.23.380,audio,2024.1.5,122.30707790928385,
1_con_rate,0.02,1,26,5,317,6,,,,478.0811776979565,478.1102578254155,,,,,,,,,,,,,,,1,1,2024-10-14_17h29.23.380,audio,2024.1.5,122.30707790928385,
1_con_duration,0.62,1,26,6,318,0,,,,478.91360103196644,479.53574861639356,,,,,,,,,,,,,,,1,1,2024-10-14_17h29.23.380,audio,2024.1.5,122.30707790928385,
